time,stock,vwap
9:00:00,PFNX,3.52
9:00:00,PFPT,98.13
9:00:00,PFS,24.67
9:00:00,PFSI,20.71
9:00:00,PFSW,5.97
9:00:00,PG,93.87
9:00:00,PGC,27.17
9:00:00,PGNX,4.5
9:00:00,PGR,65.7
9:00:00,PGRE,14.18
9:00:00,PGTI,16.02
9:00:00,PGX,14.1
9:00:00,PH,162.35
9:00:00,PHG,37.78
9:00:00,PHII,3.39
9:00:00,PHIIK,2.73
9:00:00,PHIO,0.35
9:00:00,PHM,26.72
9:00:00,PHO,30.45
9:00:00,PHUN,180.17
9:00:00,PI,14.07
9:00:00,PICO,9.66
9:00:00,PII,82.08
9:00:00,PINC,39.71
9:00:00,PIRS,2.53
9:00:00,PIXY,1.31
9:00:00,PJC,67.63
9:00:00,PJP,64.6
9:00:00,PK,29.46
9:00:00,PKB,25.67
9:00:00,PKBK,19.44
9:00:00,PKE,22.41
9:00:00,PKG,91.03
9:00:00,PKI,88.22
9:00:00,PKOH,31.19
9:00:00,PKX,62.69
9:00:00,PLAB,10.66
9:00:00,PLAN,29.92
9:00:00,PLAY,50.96
9:00:00,PLCE,95.53
9:00:00,PLD,67.46
9:00:00,PLNT,58.2
9:00:00,PLOW,34.39
9:00:00,PLPC,54.53
9:00:00,PLSE,12.11
9:00:00,PLT,37.51
9:00:00,PLUG,1.41
9:00:00,PLUS,77.06
9:00:00,PLX,0.43
9:00:00,PLXS,55.12
9:00:00,PLYA,7.88
9:00:00,PM,74.61
9:00:00,PMBC,8.05
9:00:00,PMT,19.79
9:00:00,PMTS,2.95
9:00:00,PNC,124.15
9:00:00,PNFP,54.52
9:00:00,PNM,41.93
9:00:00,PNQI,122.0
9:00:00,PNR,41.06
9:00:00,PNTR,13.7
9:00:00,PNW,87.27
9:00:00,PODD,76.9
9:00:00,POL,32.14
9:00:00,POLA,5.04
9:00:00,POOL,150.95
9:00:00,POR,46.86
9:00:00,POST,92.91
9:00:00,POWI,65.95
9:00:00,POWL,27.93
9:00:00,PPBI,30.38
9:00:00,PPC,19.57
9:00:00,PPDF,3.58
9:00:00,PPG,105.18
9:00:00,PPIH,8.88
9:00:00,PPL,30.61
9:00:00,PQG,14.77
9:00:00,PRA,42.46
9:00:00,PRAA,28.72
9:00:00,PRAH,102.38
9:00:00,PRAN,1.44
9:00:00,PRE-H,26.97
9:00:00,PRFT,24.8
9:00:00,PRFZ,123.99
9:00:00,PRGO,45.2
9:00:00,PRGS,35.43
9:00:00,PRGX,9.15
9:00:00,PRI,108.46
9:00:00,PRIM,19.77
9:00:00,PRK,94.16
9:00:00,PRLB,121.28
9:00:00,PRMW,13.32
9:00:00,PRNB,29.16
9:00:00,PRO,33.95
9:00:00,PRPO,0.2
9:00:00,PRQR,14.75
9:00:00,PRSC,63.58
9:00:00,PRSP,19.81
9:00:00,PRT,9.08
9:00:00,PRTA,11.46
9:00:00,PRTK,6.5
9:00:00,PRTO,2.57
9:00:00,PRTY,11.06
9:00:00,PRU,90.53
9:00:00,PS,29.02
9:00:00,PSA,210.38
9:00:00,PSA-F,22.94
9:00:00,PSB,143.0
9:00:00,PSCH,115.65
9:00:00,PSDO,15.22
9:00:00,PSEC,6.71
9:00:00,PSLV,5.73
9:00:00,PSMT,62.86
9:00:00,PSQ,32.34
9:00:00,PSTG,17.43
9:00:00,PSTI,1.12
9:00:00,PSX,94.5
9:00:00,PSXP,50.23
9:00:00,PTC,82.73
9:00:00,PTCT,28.92
9:00:00,PTE,17.92
9:00:00,PTEN,11.8
9:00:00,PTGX,8.13
9:00:00,PTLA,27.15
9:00:00,PTLC,28.8
9:00:00,PTN,0.68
9:00:00,PTR,63.82
9:00:00,PTSI,51.04
9:00:00,PTVCB,18.02
9:00:00,PUK,39.22
9:00:00,PULM,0.18
9:00:00,PUMP,16.12
9:00:00,PVAC,52.13
9:00:00,PVBC,22.54
9:00:00,PVG,7.64
9:00:00,PVH,108.37
9:00:00,PVTL,17.37
9:00:00,PWR,34.82
9:00:00,PWV,34.68
9:00:00,PXD,139.98
9:00:00,PXF,39.91
9:00:00,PXMG,49.8
9:00:00,PYPL,91.7
9:00:00,PYX,12.5
9:00:00,PZZA,42.31
9:00:00,QADA,41.75
9:00:00,QAT,19.22
9:00:00,QCOM,49.98
9:00:00,QCRH,34.32
9:00:00,QD,5.14
9:00:00,QDEL,55.48
9:00:00,QEP,8.27
9:00:00,QFIN,12.47
9:00:00,QGEN,37.05
9:00:00,QHC,3.01
9:00:00,QID,41.82
9:00:00,QIWI,15.47
9:00:00,QLTA,50.9
9:00:00,QLYS,82.73
9:00:00,QNST,18.35
9:00:00,QQQ,163.57
9:00:00,QQQX,21.38
9:00:00,QRTEA,21.9
9:00:00,QRVO,64.76
9:00:00,QSR,63.01
9:00:00,QTEC,73.87
9:00:00,QTNA,14.38
9:00:00,QTNT,8.25
9:00:00,QTRX,19.9
9:00:00,QTS,41.04
9:00:00,QTT,9.39
9:00:00,QTWO,57.49
9:00:00,QUAD,13.39
9:00:00,QUAL,80.88
9:00:00,QUOT,10.16
9:00:00,QURE,32.58
9:00:00,QYLD,21.75
9:00:00,R,55.82
9:00:00,RACE,110.76
9:00:00,RAD,0.85
9:00:00,RAIL,7.11
9:00:00,RAMP,42.11
9:00:00,RAND,3.17
9:00:00,RARE,47.84
9:00:00,RARX,19.46
9:00:00,RAVN,36.97
9:00:00,RBA,35.86
9:00:00,RBB,18.98
9:00:00,RBBN,5.55
9:00:00,RBC,74.91
9:00:00,RBCAA,41.36
9:00:00,RBCN,8.1
9:00:00,RBKB,11.74
9:00:00,RBNC,21.9
9:00:00,RBZ,1.44
9:00:00,RCI,53.12
9:00:00,RCII,17.32
9:00:00,RCKT,13.58
9:00:00,RCL,118.24
9:00:00,RCM,7.89
9:00:00,RDC,12.45
9:00:00,RDFN,17.64
9:00:00,RDHL,8.54
9:00:00,RDI,15.71
9:00:00,RDIV,35.97
9:00:00,RDN,18.8
9:00:00,RDNT,12.89
9:00:00,RDS.A,59.52
9:00:00,RDS.B,60.75
9:00:00,RDUS,17.17
9:00:00,RDVT,7.42
9:00:00,RDWR,23.54
9:00:00,RDY,37.45
9:00:00,RE,215.16
9:00:00,RECN,16.49
9:00:00,REDU,8.99
9:00:00,REET,25.82
9:00:00,REFR,2.59
9:00:00,REG,64.01
9:00:00,REGI,27.89
9:00:00,REGL,54.61
9:00:00,REGN,416.26
9:00:00,REI,5.6
9:00:00,RELV,4.07
9:00:00,RELX,21.98
9:00:00,REMX,14.31
9:00:00,REN,32.88
9:00:00,RENN,1.65
9:00:00,REPH,7.7
9:00:00,REPL,10.77
9:00:00,RES,10.9
9:00:00,RESN,3.44
9:00:00,RETA,74.62
9:00:00,REV,25.35
9:00:00,REVG,8.16
9:00:00,REXR,33.57
9:00:00,REZI,20.41
9:00:00,RF,15.54
9:00:00,RFL,17.8
9:00:00,RFP,9.12
9:00:00,RGA,143.25
9:00:00,RGCO,28.37
9:00:00,RGEN,54.97
9:00:00,RGLD,84.67
9:00:00,RGNX,42.24
9:00:00,RGR,53.45
9:00:00,RGS,17.61
9:00:00,RGSE,0.51
9:00:00,RH,134.39
9:00:00,RHE,1.24
9:00:00,RHI,64.19
9:00:00,RHP,77.98
9:00:00,RHT,176.18
9:00:00,RIBT,3.31
9:00:00,RIG,8.51
9:00:00,RIGL,2.03
9:00:00,RILY,14.55
9:00:00,RILYH,25.55
9:00:00,RING,17.09
9:00:00,RIO,55.53
9:00:00,RJF,80.55
9:00:00,RL,116.81
9:00:00,RLGY,17.42
9:00:00,RLH,9.33
9:00:00,RLI,65.26
9:00:00,RMAX,38.69
9:00:00,RMBL,6.28
9:00:00,RMBS,8.73
9:00:00,RMD,92.35
9:00:00,RMNI,5.29
9:00:00,RMR,68.18
9:00:00,RMTI,3.02
9:00:00,RNDB,14.69
9:00:00,RNG,87.98
9:00:00,RNN,0.64
9:00:00,RNP,19.33
9:00:00,RNR,136.94
9:00:00,RNST,35.29
9:00:00,RNWK,2.89
9:00:00,ROBO,35.67
9:00:00,ROCK,35.2
9:00:00,RODM,27.31
9:00:00,ROG,120.37
9:00:00,ROIC,17.55
9:00:00,ROK,171.16
9:00:00,ROKU,43.45
9:00:00,ROL,36.64
9:00:00,ROLL,136.39
9:00:00,ROP,282.55
9:00:00,ROSE,3.44
9:00:00,ROST,91.81
9:00:00,ROX,0.84
9:00:00,RP,54.21
9:00:00,RPAI,12.53
9:00:00,RPD,37.32
9:00:00,RPM,55.73
9:00:00,RPT,12.94
9:00:00,RQI,11.79
9:00:00,RRC,11.49
9:00:00,RRD,5.05
9:00:00,RRGB,33.38
9:00:00,RRR,24.88
9:00:00,RRTS,0.48
9:00:00,RS,80.51
9:00:00,RSG,76.06
9:00:00,RSP,98.81
9:00:00,RST,14.56
9:00:00,RSX,20.83
9:00:00,RTEC,21.47
9:00:00,RTIX,4.36
9:00:00,RTN,169.75
9:00:00,RTRX,20.64
9:00:00,RTTR,0.63
9:00:00,RTW,3.02
9:00:00,RUBY,13.76
9:00:00,RUN,12.4
9:00:00,RUSHA,38.26
9:00:00,RUSL,40.29
9:00:00,RUSS,14.81
9:00:00,RUTH,23.76
9:00:00,RVEN,3.61
9:00:00,RVI,30.6
9:00:00,RVNC,17.35
9:00:00,RVSB,7.43
9:00:00,RWLK,0.28
9:00:00,RWT,15.86
9:00:00,RXN,25.05
9:00:00,RY,75.44
9:00:00,RYAAY,70.14
9:00:00,RYAM,13.84
9:00:00,RYH,188.94
9:00:00,RYI,7.01
9:00:00,RYN,30.26
9:00:00,RYTM,26.4
9:00:00,S,5.99
9:00:00,SA,13.75
9:00:00,SABR,22.76
9:00:00,SAEX,3.75
9:00:00,SAFM,121.09
9:00:00,SAFT,81.49
9:00:00,SAGE,133.0
9:00:00,SAIA,60.97
9:00:00,SAIC,67.38
9:00:00,SAIL,27.51
9:00:00,SALT,5.03
9:00:00,SAM,246.37
9:00:00,SAMG,12.69
9:00:00,SAN,4.79
9:00:00,SAND,5.0
9:00:00,SANM,31.8
9:00:00,SANW,2.31
9:00:00,SAP,101.96
9:00:00,SAR,23.01
9:00:00,SASR,32.87
9:00:00,SATS,39.85
9:00:00,SAUC,0.96
9:00:00,SAVE,57.54
9:00:00,SB,1.59
9:00:00,SBAC,178.7
9:00:00,SBBP,4.84
9:00:00,SBBX,21.41
9:00:00,SBCF,27.43
9:00:00,SBGI,30.52
9:00:00,SBGL,3.25
9:00:00,SBH,17.29
9:00:00,SBLK,7.11
9:00:00,SBLKZ,25.55
9:00:00,SBNY,125.71
9:00:00,SBPH,10.35
9:00:00,SBRA,20.19
9:00:00,SBS,11.55
9:00:00,SBSI,34.34
9:00:00,SBUX,67.78
9:00:00,SC,18.07
9:00:00,SCCO,33.39
9:00:00,SCD,12.11
9:00:00,SCE-L,18.45
9:00:00,SCHB,63.76
9:00:00,SCHD,48.85
9:00:00,SCHE,25.13
9:00:00,SCHF,30.18
9:00:00,SCHL,41.45
9:00:00,SCHM,52.31
9:00:00,SCHN,23.48
9:00:00,SCHR,52.9
9:00:00,SCHW,47.07
9:00:00,SCHZ,50.86
9:00:00,SCI,43.22
9:00:00,SCJ,68.37
9:00:00,SCL,86.13
9:00:00,SCO,20.77
9:00:00,SCOR,19.28
9:00:00,SCPH,3.78
9:00:00,SCS,16.17
9:00:00,SCSC,37.12
9:00:00,SCVL,38.04
9:00:00,SCWX,20.5
9:00:00,SCYX,0.72
9:00:00,SCZ,55.59
9:00:00,SDG,56.43
9:00:00,SDIV,19.0
9:00:00,SDLP,1.04
9:00:00,SDOW,15.78
9:00:00,SDRL,8.97
9:00:00,SDS,38.08
9:00:00,SE,13.43
9:00:00,SEAS,26.3
9:00:00,SECO,8.9
9:00:00,SEDG,42.61
9:00:00,SEE,38.56
9:00:00,SEEL,4.09
9:00:00,SEIC,48.39
9:00:00,SELB,1.63
9:00:00,SEM,15.25
9:00:00,SEMG,16.33
9:00:00,SEND,49.25
9:00:00,SENEA,28.85
9:00:00,SENS,2.44
9:00:00,SERV,39.32
9:00:00,SESN,0.72
9:00:00,SF,47.97
9:00:00,SFBS,34.41
9:00:00,SFET,2.84
9:00:00,SFIX,23.34
9:00:00,SFL,11.86
9:00:00,SFLY,45.98
9:00:00,SFM,24.03
9:00:00,SFNC,24.91
9:00:00,SFS,6.28
9:00:00,SFST,36.91
9:00:00,SFUN,1.69
9:00:00,SGA,32.71
9:00:00,SGC,17.71
9:00:00,SGDM,18.57
9:00:00,SGEN,72.96
9:00:00,SGH,24.26
9:00:00,SGMO,11.2
9:00:00,SGMS,24.45
9:00:00,SGOL,126.44
9:00:00,SGRP,0.56
9:00:00,SGRY,12.78
9:00:00,SGU,9.08
9:00:00,SGYP,0.39
9:00:00,SH,29.58
9:00:00,SHAK,48.38
9:00:00,SHBI,15.13
9:00:00,SHEN,45.75
9:00:00,SHI,47.07
9:00:00,SHO,14.24
9:00:00,SHOO,32.09
9:00:00,SHOP,159.7
9:00:00,SHOS,2.14
9:00:00,SHV,110.52
9:00:00,SHW,405.28
9:00:00,SHY,83.65
9:00:00,SHYG,45.98
9:00:00,SID,2.85
9:00:00,SIEN,11.13
9:00:00,SIFI,13.17
9:00:00,SIG,24.14
9:00:00,SIGA,6.37
9:00:00,SIGI,59.71
9:00:00,SILC,32.18
9:00:00,SILJ,8.73
9:00:00,SILV,3.37
9:00:00,SIMO,36.77
9:00:00,SINA,58.79
9:00:00,SINO,0.78
9:00:00,SIRI,5.84
9:00:00,SITC,13.21
9:00:00,SITE,56.7
9:00:00,SITO,1.52
9:00:00,SIVB,240.05
9:00:00,SIX,61.28
9:00:00,SJI,29.54
9:00:00,SJM,103.24
9:00:00,SJNK,26.86
9:00:00,SJR,20.02
9:00:00,SJW,58.53
9:00:00,SKM,25.81
9:00:00,SKT,22.76
9:00:00,SKX,26.61
9:00:00,SKY,16.52
9:00:00,SKYW,49.68
9:00:00,SKYY,52.4
9:00:00,SLAB,82.41
9:00:00,SLB,44.14
9:00:00,SLCA,13.63
9:00:00,SLCT,12.06
9:00:00,SLDB,24.07
9:00:00,SLF,36.17
9:00:00,SLG,90.5
9:00:00,SLGN,26.39
9:00:00,SLM,10.79
9:00:00,SLMBP,64.18
9:00:00,SLP,19.01
9:00:00,SLRC,20.23
9:00:00,SLV,14.92
9:00:00,SLX,39.3
9:00:00,SLYG,57.63
9:00:00,SM,19.8
9:00:00,SMAR,29.77
9:00:00,SMBC,34.5
9:00:00,SMBK,19.4
9:00:00,SMFG,7.39
9:00:00,SMG,72.71
9:00:00,SMH,95.43
9:00:00,SMHB,21.8
9:00:00,SMHI,12.81
9:00:00,SMMF,23.41
9:00:00,SMMT,1.38
9:00:00,SMP,48.79
9:00:00,SMPL,19.04
9:00:00,SMRT,1.13
9:00:00,SMSI,1.79
9:00:00,SMTA,7.72
9:00:00,SMTC,48.15
9:00:00,SMTX,5.31
9:00:00,SNA,162.37
9:00:00,SNAP,6.45
9:00:00,SNBR,35.21
9:00:00,SNCR,7.35
9:00:00,SND,2.56
9:00:00,SNDR,21.37
9:00:00,SNDX,5.16
9:00:00,SNE,48.52
9:00:00,SNES,0.79
9:00:00,SNGX,0.91
9:00:00,SNH,13.37
9:00:00,SNHNI,21.39
9:00:00,SNHY,33.95
9:00:00,SNLN,17.47
9:00:00,SNN,37.73
9:00:00,SNNA,2.61
9:00:00,SNP,83.89
9:00:00,SNPS,90.71
9:00:00,SNV,35.81
9:00:00,SNX,95.72
9:00:00,SNY,42.38
9:00:00,SO,47.58
9:00:00,SOGO,6.26
9:00:00,SOHO,6.42
9:00:00,SOHOK,25.69
9:00:00,SOHU,20.9
9:00:00,SOI,15.01
9:00:00,SOJA,26.0
9:00:00,SOLOW,0.35
9:00:00,SON,56.64
9:00:00,SONA,15.2
9:00:00,SONO,11.05
9:00:00,SORL,2.65
9:00:00,SOXL,102.06
9:00:00,SOXS,9.49
9:00:00,SOXX,170.37
9:00:00,SPAB,27.97
9:00:00,SPAR,7.97
9:00:00,SPB,54.18
9:00:00,SPDW,28.22
9:00:00,SPG,179.56
9:00:00,SPGI,186.35
9:00:00,SPH,23.07
9:00:00,SPIB,33.48
9:00:00,SPKE,8.23
9:00:00,SPLB,25.92
9:00:00,SPLK,119.9
9:00:00,SPLV,48.67
9:00:00,SPN,3.74
9:00:00,SPNE,14.6
9:00:00,SPNS,12.06
9:00:00,SPOK,13.69
9:00:00,SPOT,134.63
9:00:00,SPPI,11.1
9:00:00,SPR,82.01
9:00:00,SPSC,86.34
9:00:00,SPTM,33.02
9:00:00,SPTN,21.03
9:00:00,SPTS,29.6
9:00:00,SPWR,5.6
9:00:00,SPXL,38.55
9:00:00,SPXS,25.75
9:00:00,SPXU,38.73
9:00:00,SPY,264.95
9:00:00,SPYG,34.17
9:00:00,SQ,70.38
9:00:00,SQM,42.13
9:00:00,SQQQ,13.69
9:00:00,SR,76.54
9:00:00,SRC,38.7
9:00:00,SRCE,45.65
9:00:00,SRCI,5.11
9:00:00,SRCL,43.67
9:00:00,SRDX,49.83
9:00:00,SRE,114.05
9:00:00,SRET,15.01
9:00:00,SRG,39.84
9:00:00,SRI,25.7
9:00:00,SRNE,2.12
9:00:00,SRPT,118.84
9:00:00,SRTS,7.74
9:00:00,SSB,66.09
9:00:00,SSD,59.45
9:00:00,SSFN,8.63
9:00:00,SSL,30.48
9:00:00,SSLJ,0.41
9:00:00,SSNC,50.23
9:00:00,SSO,103.67
9:00:00,SSP,18.35
9:00:00,SSRM,13.2
9:00:00,SSTI,47.19
9:00:00,SSTK,40.4
9:00:00,SSYS,23.99
9:00:00,ST,47.1
9:00:00,STAA,33.97
9:00:00,STAF,2.37
9:00:00,STAG,27.34
9:00:00,STAY,16.5
9:00:00,STBA,40.29
9:00:00,STC,43.63
9:00:00,STE,114.1
9:00:00,STFC,33.75
9:00:00,STG,5.5
9:00:00,STI,61.21
9:00:00,STIM,16.49
9:00:00,STL,19.35
9:00:00,STLD,36.52
9:00:00,STM,16.08
9:00:00,STML,10.83
9:00:00,STMP,178.38
9:00:00,STNE,21.98
9:00:00,STNG,19.78
9:00:00,STNL,10.05
9:00:00,STNLW,0.85
9:00:00,STOR,31.46
9:00:00,STRA,109.23
9:00:00,STRL,13.16
9:00:00,STRO,10.16
9:00:00,STT,70.44
9:00:00,STT-E,25.99
9:00:00,STWD,21.62
9:00:00,STX,43.17
9:00:00,STXB,21.69
9:00:00,STZ,168.52
9:00:00,SU,32.2
9:00:00,SUI,107.38
9:00:00,SUM,15.15
9:00:00,SUN,30.05
9:00:00,SUP,5.05
9:00:00,SUPN,36.59
9:00:00,SUPV,9.95
9:00:00,SURF,5.57
9:00:00,SVBI,8.14
9:00:00,SVM,2.22
9:00:00,SVMK,12.83
9:00:00,SVRA,7.38
9:00:00,SVVC,13.14
9:00:00,SVXY,46.35
9:00:00,SWCH,8.03
9:00:00,SWI,17.39
9:00:00,SWIR,14.8
9:00:00,SWK,123.22
9:00:00,SWKS,73.0
9:00:00,SWM,31.25
9:00:00,SWN,4.5
9:00:00,SWX,76.34
9:00:00,SXC,10.81
9:00:00,SXCP,13.34
9:00:00,SXI,80.46
9:00:00,SXT,61.62
9:00:00,SXTC,4.33
9:00:00,SYBT,34.9
9:00:00,SYBX,7.47
9:00:00,SYF,29.93
9:00:00,SYK,177.52
9:00:00,SYKE,26.55
9:00:00,SYMC,20.51
9:00:00,SYNA,39.63
9:00:00,SYNH,50.07
9:00:00,SYNL,14.32
9:00:00,SYRS,5.57
9:00:00,SYX,23.16
9:00:00,SYY,62.22
9:00:00,T,29.35
9:00:00,TACOW,1.9
9:00:00,TAHO,3.68
9:00:00,TAIT,1.93
9:00:00,TAK,20.41
9:00:00,TAL,30.76
9:00:00,TAN,22.26
9:00:00,TANH,1.73
9:00:00,TANNL,24.35
9:00:00,TANNZ,24.3
9:00:00,TAP,64.74
9:00:00,TARO,94.0
9:00:00,TAST,9.0
9:00:00,TAYD,12.79
9:00:00,TBBK,8.54
9:00:00,TBI,24.14
9:00:00,TBIO,5.46
9:00:00,TBK,30.73
9:00:00,TBLT,2.61
9:00:00,TBPH,24.96
9:00:00,TBRG,10.04
9:00:00,TBT,35.58
9:00:00,TC,6.53
9:00:00,TCBI,60.69
9:00:00,TCBK,36.08
9:00:00,TCDA,20.26
9:00:00,TCF,22.73
9:00:00,TCMD,65.87
9:00:00,TCO,49.79
9:00:00,TCPC,14.09
9:00:00,TCS,7.06
9:00:00,TCX,71.0
9:00:00,TD,55.86
9:00:00,TDC,43.96
9:00:00,TDG,377.31
9:00:00,TDOC,61.41
9:00:00,TDS,35.38
9:00:00,TDY,221.17
9:00:00,TEAM,95.16
9:00:00,TECD,95.04
9:00:00,TECH,164.91
9:00:00,TECK,23.48
9:00:00,TECL,97.46
9:00:00,TECS,22.97
9:00:00,TEF,8.63
9:00:00,TEL,78.92
9:00:00,TELL,9.31
9:00:00,TEN,33.89
9:00:00,TENB,26.97
9:00:00,TENX,1.18
9:00:00,TER,36.77
9:00:00,TERP,11.41
9:00:00,TEUM,2.47
9:00:00,TEVA,19.92
9:00:00,TEX,29.87
9:00:00,TFI,48.3
9:00:00,TFSL,16.75
9:00:00,TFX,267.83
9:00:00,TGA,1.76
9:00:00,TGE,24.26
9:00:00,TGH,12.64
9:00:00,TGI,17.32
9:00:00,TGNA,11.59
9:00:00,TGS,16.78
9:00:00,TGT,71.97
9:00:00,TGTX,4.2
9:00:00,THC,21.85
9:00:00,THD,89.33
9:00:00,THFF,41.46
9:00:00,THG,110.68
9:00:00,THO,63.5
9:00:00,THR,23.29
9:00:00,THRM,40.49
9:00:00,THS,56.85
9:00:00,TIER,22.97
9:00:00,TIF,87.39
9:00:00,TIK,5.46
9:00:00,TILE,15.95
9:00:00,TIP,109.9
9:00:00,TIS,1.12
9:00:00,TISA,0.52
9:00:00,TISI,14.08
9:00:00,TITN,18.15
9:00:00,TIVO,10.87
9:00:00,TJX,48.88
9:00:00,TKC,6.89
9:00:00,TKR,42.87
9:00:00,TLC,6.5
9:00:00,TLGT,1.71
9:00:00,TLND,35.79
9:00:00,TLP,40.8
9:00:00,TLRA,3.11
9:00:00,TLRD,12.31
9:00:00,TLRY,79.27
9:00:00,TLT,120.74
9:00:00,TLYS,11.94
9:00:00,TM,121.76
9:00:00,TME,15.65
9:00:00,TMF,18.95
9:00:00,TMHC,18.3
9:00:00,TMK,81.97
9:00:00,TMO,238.51
9:00:00,TMST,11.91
9:00:00,TMUS,67.49
9:00:00,TMV,18.58
9:00:00,TNA,54.31
9:00:00,TNAV,4.35
9:00:00,TNDM,42.06
9:00:00,TNET,44.84
9:00:00,TNK,1.01
9:00:00,TOCA,10.72
9:00:00,TOL,34.94
9:00:00,TOO,1.22
9:00:00,TOPS,0.95
9:00:00,TOT,53.72
9:00:00,TOUR,4.54
9:00:00,TOWR,28.71
9:00:00,TPB,32.9
9:00:00,TPC,17.2
9:00:00,TPCO,11.72
9:00:00,TPH,12.41
9:00:00,TPHS,4.16
9:00:00,TPIC,29.25
9:00:00,TPNL,4.72
9:00:00,TPR,37.77
9:00:00,TPVG,12.45
9:00:00,TPX,52.24
9:00:00,TQQQ,43.47
9:00:00,TRCO,45.69
9:00:00,TREE,287.36
9:00:00,TREX,66.65
9:00:00,TRGP,43.01
9:00:00,TRHC,57.41
9:00:00,TRI,51.55
9:00:00,TRIB,2.49
9:00:00,TRIL,1.79
9:00:00,TRIP,56.55
9:00:00,TRMB,36.35
9:00:00,TRMK,31.2
9:00:00,TRN,23.06
9:00:00,TRNO,39.98
9:00:00,TROV,0.67
9:00:00,TROW,89.27
9:00:00,TROX,8.68
9:00:00,TRP,42.45
9:00:00,TRPX,3.72
9:00:00,TRQ,1.64
9:00:00,TRS,28.46
9:00:00,TRTN,35.64
9:00:00,TRU,59.17
9:00:00,TRUE,9.32
9:00:00,TRUP,24.78
9:00:00,TRV,124.5
9:00:00,TRVG,5.68
9:00:00,TRVN,1.11
9:00:00,TRXC,2.66
9:00:00,TS,24.77
9:00:00,TSBK,28.12
9:00:00,TSC,21.2
9:00:00,TSCO,90.15
9:00:00,TSE,48.69
9:00:00,TSEM,14.6
9:00:00,TSG,17.53
9:00:00,TSLA,301.84
9:00:00,TSM,36.63
9:00:00,TSN,61.46
9:00:00,TSS,86.69
9:00:00,TSU,16.03
9:00:00,TTC,59.25
9:00:00,TTD,137.21
9:00:00,TTEK,49.04
9:00:00,TTGT,14.39
9:00:00,TTI,2.22
9:00:00,TTM,12.37
9:00:00,TTMI,11.2
9:00:00,TTNP,1.23
9:00:00,TTOO,3.58
9:00:00,TTPH,1.14
9:00:00,TTS,7.42
9:00:00,TTWO,102.03
9:00:00,TU,34.7
9:00:00,TUES,1.89
9:00:00,TUP,29.05
9:00:00,TUR,28.31
9:00:00,TUSK,23.16
9:00:00,TV,12.06
9:00:00,TVIX,46.14
9:00:00,TVPT,15.92
9:00:00,TVTY,22.31
9:00:00,TWI,5.45
9:00:00,TWIN,17.46
9:00:00,TWLO,101.52
9:00:00,TWNK,11.26
9:00:00,TWO,14.55
9:00:00,TWO-A,25.97
9:00:00,TWOU,56.5
9:00:00,TWST,22.43
9:00:00,TWTR,32.08
9:00:00,TX,29.69
9:00:00,TXMD,4.97
9:00:00,TXN,101.55
9:00:00,TXRH,62.24
9:00:00,TXT,52.77
9:00:00,TYD,42.81
9:00:00,TYG,24.61
9:00:00,TYL,189.32
9:00:00,TYME,2.58
9:00:00,TYPE,16.31
9:00:00,TZA,11.54
9:00:00,TZOO,12.33
9:00:00,UA,18.98
9:00:00,UAA,20.93
9:00:00,UAL,85.99
9:00:00,UBA,20.78
9:00:00,UBFO,10.24
9:00:00,UBIO,26.27
9:00:00,UBNK,14.61
9:00:00,UBNT,106.81
9:00:00,UBS,13.07
9:00:00,UBSH,32.29
9:00:00,UBSI,35.16
9:00:00,UBX,11.76
9:00:00,UCBI,26.15
9:00:00,UCFC,9.35
9:00:00,UCO,18.03
9:00:00,UCTT,11.23
9:00:00,UDR,43.28
9:00:00,UE,20.38
9:00:00,UEIC,27.08
9:00:00,UFCS,50.02
9:00:00,UFI,21.43
9:00:00,UFPI,29.03
9:00:00,UFPT,32.34
9:00:00,UFS,46.01
9:00:00,UGA,24.14
9:00:00,UGAZ,38.59
9:00:00,UGI,55.55
9:00:00,UGP,15.25
9:00:00,UHAL,360.4
9:00:00,UHS,132.72
9:00:00,UHT,67.74
9:00:00,UIHC,16.09
9:00:00,UIS,12.62
9:00:00,UL,53.0
9:00:00,ULH,20.22
9:00:00,ULTA,288.66
9:00:00,ULTI,269.89
9:00:00,UMBF,65.23
9:00:00,UMC,1.83
9:00:00,UMH,13.72
9:00:00,UMPQ,17.67
9:00:00,UMRX,3.9
9:00:00,UN,53.87
9:00:00,UNAM,6.01
9:00:00,UNF,136.01
9:00:00,UNFI,12.93
9:00:00,UNG,25.58
9:00:00,UNH,271.13
9:00:00,UNIT,19.88
9:00:00,UNM,33.5
9:00:00,UNP,160.03
9:00:00,UNT,16.21
9:00:00,UNTY,19.84
9:00:00,UNVR,20.57
9:00:00,UPL,0.73
9:00:00,UPLD,29.55
9:00:00,UPRO,40.79
9:00:00,UPS,101.29
9:00:00,UPWK,19.02
9:00:00,URA,12.74
9:00:00,URBN,32.12
9:00:00,URG,0.7
9:00:00,URGN,40.21
9:00:00,URI,123.6
9:00:00,URTH,83.73
9:00:00,URTY,63.86
9:00:00,USAP,18.32
9:00:00,USAT,5.52
9:00:00,USB,51.02
9:00:00,USB-O,24.42
9:00:00,USCR,37.07
9:00:00,USD,33.24
9:00:00,USFD,34.26
9:00:00,USFR,25.08
9:00:00,USG,43.14
9:00:00,USLV,79.3
9:00:00,USM,55.36
9:00:00,USMV,54.56
9:00:00,USO,11.34
